gutenberg_id,text
5314,"remained awake at night, and slept in the daytime. One day he came and"
5314,"said, “To-morrow there is a feast in thy father’s house, because your"
5314,"eldest sister is to be married, and if thou art inclined to go there,"
5314,"my lions shall conduct thee.” She said, “Yes, I should very much like"
5314,"to see my father again,” and went thither, accompanied by the lions."
5314,"There was great joy when she arrived, for they had all believed that"
5314,"she had been torn in pieces by the lion, and had long ceased to live."
5314,"But she told them what a handsome husband she had, and how well off she"
5314,"was, remained with them while the wedding-feast lasted, and then went"
5314,back again to the forest. When the second daughter was about to be
5314,"married, and she was again invited to the wedding, she said to the"
5314,"lion, “This time I will not be alone, thou must come with me.” The"
5314,"lion, however, said that it was too dangerous for him, for if when"
5314,"there a ray from a burning candle fell on him, he would be changed into"
5314,"a dove, and for seven years long would have to fly about with the"
5314,"doves. She said, “Ah, but do come with me, I will take great care of"
5314,"thee, and guard thee from all light.” So they went away together, and"
5314,took with them their little child as well. She had a chamber built
5314,"there, so strong and thick that no ray could pierce through it; in this"
5314,he was to shut himself up when the candles were lit for the
5314,wedding-feast. But the door was made of green wood which warped and
5314,left a little crack which no one noticed. The wedding was celebrated
5314,"with magnificence, but when the procession with all its candles and"
5314,"torches came back from church, and passed by this apartment, a ray"
5314,"about the breadth of a hair fell on the King’s son, and when this ray"
5314,"touched him, he was transformed in an instant, and when she came in and"
5314,"looked for him, she did not see him, but a white dove was sitting"
5314,"there. The dove said to her, “For seven years must I fly about the"
5314,"world, but at every seventh step that you take I will let fall a drop"
5314,"of red blood and a white feather, and these will show thee the way, and"
5314,if thou followest the trace thou canst release me.” Thereupon the dove
5314,"flew out at the door, and she followed him, and at every seventh step a"
5314,red drop of blood and a little white feather fell down and showed her
5314,the way.
5314,"So she went continually further and further in the wide world, never"
5314,"looking about her or resting, and the seven years were almost past;"
5314,"then she rejoiced and thought that they would soon be delivered, and"
5314,"yet they were so far from it! Once when they were thus moving onwards,"
5314,"no little feather and no drop of red blood fell, and when she raised"
5314,"her eyes the dove had disappeared. And as she thought to herself, “In"
5314,"this no man can help thee,” she climbed up to the sun, and said to him,"
5314,"“Thou shinest into every crevice, and over every peak, hast thou not"
5314,"seen a white dove flying?” “No,” said the sun, “I have seen none, but I"
5314,"present thee with a casket, open it when thou art in sorest need.” Then"
5314,"she thanked the sun, and went on until evening came and the moon"
5314,"appeared; she then asked her, “Thou shinest the whole night through,"
5314,"and on every field and forest, hast thou not seen a white dove flying?”"
5314,"“No,” said the moon, “I have seen no dove, but here I give thee an egg,"
5314,"break it when thou art in great need.” She thanked the moon, and went"
5314,"on until the night wind came up and blew on her, then she said to it,"
5314,"“Thou blowest over every tree and under every leaf, hast thou not seen"
5314,"a white dove flying?” “No,” said the night wind, “I have seen none, but"
5314,"I will ask the three other winds, perhaps they have seen it.” The east"
5314,"wind and the west wind came, and had seen nothing, but the south wind"
5314,"said, “I have seen the white dove, it has flown to the Red Sea, where"
5314,"it has become a lion again, for the seven years are over, and the lion"
5314,"is there fighting with a dragon; the dragon, however, is an enchanted"
5314,"princess.” The night wind then said to her, “I will advise thee; go to"
5314,"the Red Sea, on the right bank are some tall reeds, count them, break"
5314,"off the eleventh, and strike the dragon with it, then the lion will be"
5314,"able to subdue it, and both then will regain their human form. After"
5314,"that, look round and thou wilt see the griffin which is by the Red Sea;"
5314,"swing thyself, with thy beloved, on to his back, and the bird will"
5314,"carry you over the sea to your own home. Here is a nut for thee, when"
5314,"thou are above the center of the sea, let the nut fall, it will"
5314,"immediately shoot up, and a tall nut-tree will grow out of the water on"
5314,"which the griffin may rest; for if he cannot rest, he will not be"
5314,"strong enough to carry you across, and if thou forgettest to throw down"
5314,"the nut, he will let you fall into the sea.”"
5314,"Then she went thither, and found everything as the night wind had said."
5314,"She counted the reeds by the sea, and cut off the eleventh, struck the"
5314,"dragon therewith, whereupon the lion overcame it, and immediately both"
5314,"of them regained their human shapes. But when the princess, who had"
5314,"before been the dragon, was delivered from enchantment, she took the"
5314,"youth by the arm, seated herself on the griffin, and carried him off"
5314,with her. There stood the poor maiden who had wandered so far and was
5314,"again forsaken. She sat down and cried, but at last she took courage"
5314,"and said, “Still I will go as far as the wind blows and as long as the"
5314,"cock crows, until I find him,” and she went forth by long, long roads,"
5314,until at last she came to the castle where both of them were living
5314,"together; there she heard that soon a feast was to be held, in which"
5314,"they would celebrate their wedding, but she said, “God still helps me,”"
5314,and opened the casket that the sun had given her. A dress lay therein
5314,"as brilliant as the sun itself. So she took it out and put it on, and"
5314,"went up into the castle, and everyone, even the bride herself, looked"
5314,at her with astonishment. The dress pleased the bride so well that she
5314,"thought it might do for her wedding-dress, and asked if it was for"
5314,"sale? “Not for money or land,” answered she, “but for flesh and blood.”"
5314,"The bride asked her what she meant by that, so she said, “Let me sleep"
5314,a night in the chamber where the bridegroom sleeps.” The bride would
5314,"not, yet wanted very much to have the dress; at last she consented, but"
5314,"the page was to give the prince a sleeping-draught. When it was night,"
5314,"therefore, and the youth was already asleep, she was led into the"
5314,"chamber; she seated herself on the bed and said, “I have followed after"
5314,"thee for seven years. I have been to the sun and the moon, and the four"
5314,"winds, and have enquired for thee, and have helped thee against the"
5314,"dragon; wilt thou, then quite forget me?” But the prince slept so"
5314,soundly that it only seemed to him as if the wind were whistling
5314,"outside in the fir-trees. When therefore day broke, she was led out"
5314,"again, and had to give up the golden dress. And as that even had been"
5314,"of no avail, she was sad, went out into a meadow, sat down there, and"
5314,"wept. While she was sitting there, she thought of the egg which the"
5314,"moon had given her; she opened it, and there came out a clucking hen"
5314,"with twelve chickens all of gold, and they ran about chirping, and"
5314,crept again under the old hen’s wings; nothing more beautiful was ever
5314,"seen in the world! Then she arose, and drove them through the meadow"
5314,"before her, until the bride looked out of the window. The little"
5314,chickens pleased her so much that she immediately came down and asked
5314,"if they were for sale. “Not for money or land, but for flesh and blood;"
5314,let me sleep another night in the chamber where the bridegroom sleeps.”
5314,"The bride said, “Yes,” intending to cheat her as on the former evening."
5314,But when the prince went to bed he asked the page what the murmuring
5314,and rustling in the night had been? On this the page told all; that he
5314,"had been forced to give him a sleeping-draught, because a poor girl had"
5314,"slept secretly in the chamber, and that he was to give him another that"
5314,"night. The prince said, “Pour out the draught by the bed-side.” At"
5314,"night, she was again led in, and when she began to relate how ill all"
5314,"had fared with her, he immediately recognized his beloved wife by her"
5314,"voice, sprang up and cried, “Now I really am released! I have been as"
5314,"it were in a dream, for the strange princess has bewitched me so that I"
5314,"have been compelled to forget thee, but God has delivered me from the"
5314,spell at the right time.” Then they both left the castle secretly in
5314,"the night, for they feared the father of the princess, who was a"
5314,"sorcerer, and they seated themselves on the griffin which bore them"
5314,"across the Red Sea, and when they were in the midst of it, she let fall"
5314,"the nut. Immediately a tall nut-tree grew up, whereon the bird rested,"
5314,"and then carried them home, where they found their child, who had grown"
5314,"tall and beautiful, and they lived thenceforth happily until their"
5314,death.
5314,89 The Goose-Girl
5314,There was once upon a time an old Queen whose husband had been dead for
5314,"many years, and she had a beautiful daughter. When the princess grew up"
5314,she was betrothed to a prince who lived at a great distance. When the
5314,"time came for her to be married, and she had to journey forth into the"
5314,"distant kingdom, the aged Queen packed up for her many costly vessels"
5314,"of silver and gold, and trinkets also of gold and silver; and cups and"
5314,"jewels, in short, everything which appertained to a royal dowry, for"
5314,she loved her child with all her heart. She likewise sent her maid in
5314,"waiting, who was to ride with her, and hand her over to the bridegroom,"
5314,"and each had a horse for the journey, but the horse of the King’s"
5314,"daughter was called Falada, and could speak. So when the hour of"
5314,"parting had come, the aged mother went into her bedroom, took a small"
5314,"knife and cut her finger with it until it bled, then she held a white"
5314,"handkerchief to it into which she let three drops of blood fall, gave"
5314,"it to her daughter and said, “Dear child, preserve this carefully, it"
5314,will be of service to you on your way.”
5314,So they took a sorrowful leave of each other; the princess put the
5314,"piece of cloth in her bosom, mounted her horse, and then went away to"
5314,her bridegroom. After she had ridden for a while she felt a burning
5314,"thirst, and said to her waiting-maid, “Dismount, and take my cup which"
5314,"thou hast brought with thee for me, and get me some water from the"
5314,"stream, for I should like to drink.” “If you are thirsty,” said the"
5314,"waiting-maid, “get off your horse yourself, and lie down and drink out"
5314,"of the water, I don’t choose to be your servant.” So in her great"
5314,"thirst the princess alighted, bent down over the water in the stream"
5314,"and drank, and was not allowed to drink out of the golden cup. Then she"
5314,"said, “Ah, Heaven!” and the three drops of blood answered, “If thy"
5314,"mother knew, her heart would break.” But the King’s daughter was"
5314,"humble, said nothing, and mounted her horse again. She rode some miles"
5314,"further, but the day was warm, the sun scorched her, and she was"
5314,"thirsty once more, and when they came to a stream of water, she again"
5314,"cried to her waiting-maid, “Dismount, and give me some water in my"
5314,"golden cup,” for she had long ago forgotten the girl’s ill words. But"
5314,"the waiting-maid said still more haughtily, “If you wish to drink,"
5314,"drink as you can, I don’t choose to be your maid.” Then in her great"
5314,"thirst the King’s daughter alighted, bent over the flowing stream, wept"
5314,"and said, “Ah, Heaven!” and the drops of blood again replied, “If thy"
5314,"mother knew this, her heart would break.” And as she was thus drinking"
5314,"and leaning right over the stream, the handkerchief with the three"
5314,"drops of blood fell out of her bosom, and floated away with the water"
5314,"without her observing it, so great was her trouble. The waiting-maid,"
5314,"however, had seen it, and she rejoiced to think that she had now power"
5314,"over the bride, for since the princess had lost the drops of blood, she"
5314,had become weak and powerless. So now when she wanted to mount her
5314,"horse again, the one that was called Falada, the waiting-maid said,"
5314,"“Falada is more suitable for me, and my nag will do for thee” and the"
5314,"princess had to be content with that. Then the waiting-maid, with many"
5314,"hard words, bade the princess exchange her royal apparel for her own"
5314,shabby clothes; and at length she was compelled to swear by the clear
5314,"sky above her, that she would not say one word of this to any one at"
5314,"the royal court, and if she had not taken this oath she would have been"
5314,"killed on the spot. But Falada saw all this, and observed it well."
5314,"The waiting-maid now mounted Falada, and the true bride the bad horse,"
5314,"and thus they traveled onwards, until at length they entered the royal"
5314,"palace. There were great rejoicings over her arrival, and the prince"
5314,"sprang forward to meet her, lifted the waiting-maid from her horse, and"
5314,"thought she was his consort. She was conducted upstairs, but the real"
5314,princess was left standing below. Then the old King looked out of the
5314,"window and saw her standing in the courtyard, and how dainty and"
5314,"delicate and beautiful she was, and instantly went to the royal"
5314,"apartment, and asked the bride about the girl she had with her who was"
5314,"standing down below in the courtyard, and who she was? “I picked her up"
5314,"on my way for a companion; give the girl something to work at, that she"
5314,"may not stand idle.” But the old King had no work for her, and knew of"
5314,"none, so he said, “I have a little boy who tends the geese, she may"
5314,"help him.” The boy was called Conrad, and the true bride had to help"
5314,him to tend the geese. Soon afterwards the false bride said to the
5314,"young King, “Dearest husband, I beg you to do me a favour.” He"
5314,"answered, “I will do so most willingly.” “Then send for the knacker,"
5314,"and have the head of the horse on which I rode here cut off, for it"
5314,"vexed me on the way.” In reality, she was afraid that the horse might"
5314,tell how she had behaved to the King’s daughter. Then she succeeded in
5314,"making the King promise that it should be done, and the faithful Falada"
5314,"was to die; this came to the ears of the real princess, and she"
5314,secretly promised to pay the knacker a piece of gold if he would
5314,perform a small service for her. There was a great dark-looking gateway
5314,"in the town, through which morning and evening she had to pass with the"
5314,"geese: would he be so good as to nail up Falada’s head on it, so that"
5314,"she might see him again, more than once. The knacker’s man promised to"
5314,"do that, and cut off the head, and nailed it fast beneath the dark"
5314,gateway.
5314,"Early in the morning, when she and Conrad drove out their flock beneath"
5314,"this gateway, she said in passing,"
5314,"“Alas, Falada, hanging there!”"
5314,"Then the head answered,"
5314,"“Alas, young Queen, how ill you fare!"
5314,"If this your tender mother knew,"
5314,Her heart would surely break in two.”
5314,"Then they went still further out of the town, and drove their geese"
5314,"into the country. And when they had come to the meadow, she sat down"
5314,"and unbound her hair which was like pure gold, and Conrad saw it and"
5314,"delighted in its brightness, and wanted to pluck out a few hairs. Then"
5314,"she said,"
5314,"“Blow, blow, thou gentle wind, I say,"
5314,"Blow Conrad’s little hat away,"
5314,"And make him chase it here and there,"
5314,"Until I have braided all my hair,"
5314,And bound it up again.”
5314,And there came such a violent wind that it blew Conrad’s hat far away
5314,"across country, and he was forced to run after it. When he came back"
5314,"she had finished combing her hair and was putting it up again, and he"
5314,"could not get any of it. Then Conrad was angry, and would not speak to"
5314,"her, and thus they watched the geese until the evening, and then they"
5314,went home.
5314,"Next day when they were driving the geese out through the dark gateway,"
5314,"the maiden said,"
5314,"Falada answered,"
5314,"And she sat down again in the field and began to comb out her hair, and"
5314,"Conrad ran and tried to clutch it, so she said in haste,"
5314,"Then the wind blew, and blew his little hat off his head and far away,"
5314,"and Conrad was forced to run after it, and when he came back, her hair"
5314,"had been put up a long time, and he could get none of it, and so they"
5314,looked after their geese till evening came.
5314,"But in the evening after they had got home, Conrad went to the old"
5314,"King, and said, “I won’t tend the geese with that girl any longer!”"
5314,"“Why not?” inquired the aged King. “Oh, because she vexes me the whole"
5314,day long.” Then the aged King commanded him to relate what it was that
5314,"she did to him. And Conrad said, “In the morning when we pass beneath"
5314,"the dark gateway with the flock, there is a sorry horse’s head on the"
5314,"wall, and she says to it,"
5314,"And the head replies,"
5314,"“Alas, young Queen how ill you fare!"
5314,"And Conrad went on to relate what happened on the goose pasture, and"
5314,how when there he had to chase his hat.
5314,"The aged King commanded him to drive his flock out again next day, and"
5314,"as soon as morning came, he placed himself behind the dark gateway, and"
5314,"heard how the maiden spoke to the head of Falada, and then he too went"
5314,"into the country, and hid himself in the thicket in the meadow. There"
5314,he soon saw with his own eyes the goose-girl and the goose-boy bringing
5314,"their flock, and how after a while she sat down and unplaited her hair,"
5314,"which shone with radiance. And soon she said,"
5314,"Then came a blast of wind and carried off Conrad’s hat, so that he had"
5314,"to run far away, while the maiden quietly went on combing and plaiting"
5314,"her hair, all of which the King observed. Then, quite unseen, he went"
5314,"away, and when the goose-girl came home in the evening, he called her"
5314,"aside, and asked why she did all these things. “I may not tell you"
5314,"that, and I dare not lament my sorrows to any human being, for I have"
5314,sworn not to do so by the heaven which is above me; if I had not done
5314,"that, I should have lost my life.” He urged her and left her no peace,"
5314,"but he could draw nothing from her. Then said he, “If thou wilt not"
5314,"tell me anything, tell thy sorrows to the iron-stove there,” and he"
5314,"went away. Then she crept into the iron-stove, and began to weep and"
5314,"lament, and emptied her whole heart, and said, “Here am I deserted by"
5314,"the whole world, and yet I am a King’s daughter, and a false"
5314,waiting-maid has by force brought me to such a pass that I have been
5314,"compelled to put off my royal apparel, and she has taken my place with"
5314,"my bridegroom, and I have to perform menial service as a goose-girl. If"
5314,"my mother did but know that, her heart would break.”"
5314,"The aged King, however, was standing outside by the pipe of the stove,"
5314,"and was listening to what she said, and heard it. Then he came back"
5314,"again, and bade her come out of the stove. And royal garments were"
5314,"placed on her, and it was marvellous how beautiful she was! The aged"
5314,"King summoned his son, and revealed to him that he had got the false"
5314,"bride who was only a waiting-maid, but that the true one was standing"
5314,"there, as the sometime goose-girl. The young King rejoiced with all his"
5314,"heart when he saw her beauty and youth, and a great feast was made"
5314,ready to which all the people and all good friends were invited. At the
5314,head of the table sat the bridegroom with the King’s daughter at one
5314,"side of him, and the waiting-maid on the other, but the waiting-maid"
5314,"was blinded, and did not recognize the princess in her dazzling array."
5314,"When they had eaten and drunk, and were merry, the aged King asked the"
5314,"waiting-maid as a riddle, what a person deserved who had behaved in"
5314,"such and such a way to her master, and at the same time related the"
5314,"whole story, and asked what sentence such an one merited? Then the"
5314,"false bride said, “She deserves no better fate than to be stripped"
5314,"entirely naked, and put in a barrel which is studded inside with"
5314,"pointed nails, and two white horses should be harnessed to it, which"
5314,"will drag her along through one street after another, till she is"
5314,"dead.” “It is thou,” said the aged King, “and thou hast pronounced"
5314,"thine own sentence, and thus shall it be done unto thee.” And when the"
5314,"sentence had been carried out, the young King married his true bride,"
5314,and both of them reigned over their kingdom in peace and happiness.
5314,90 The Young Giant
5314,"Once on a time a countryman had a son who was as big as a thumb, and"
5314,"did not become any bigger, and during several years did not grow one"
5314,"hair’s breadth. Once when the father was going out to plough, the"
5314,"little one said, “Father, I will go out with you.” “Thou wouldst go out"
5314,"with me?” said the father. “Stay here, thou wilt be of no use out"
5314,"there, besides thou mightest get lost!” Then Thumbling began to cry,"
5314,"and for the sake of peace his father put him in his pocket, and took"
5314,"him with him. When he was outside in the field, he took him out again,"
5314,"and set him in a freshly-cut furrow. Whilst he was there, a great giant"
5314,"came over the hill. “Do thou see that great bogie?” said the father,"
5314,for he wanted to frighten the little fellow to make him good; “he is
5314,"coming to fetch thee.” The giant, however, had scarcely taken two steps"
5314,with his long legs before he was in the furrow. He took up little
5314,"Thumbling carefully with two fingers, examined him, and without saying"
5314,"one word went away with him. His father stood by, but could not utter a"
5314,"sound for terror, and he thought nothing else but that his child was"
5314,"lost, and that as long as he lived he should never set eyes on him"
5314,again.
5314,"The giant, however, carried him home, suckled him, and Thumbling grew"
5314,and became tall and strong after the manner of giants. When two years
5314,"had passed, the old giant took him into the forest, wanted to try him,"
5314,"and said, “Pull up a stick for thyself.” Then the boy was already so"
5314,strong that he tore up a young tree out of the earth by the roots. But
5314,"the giant thought, “We must do better than that,” took him back again,"
5314,"and suckled him two years longer. When he tried him, his strength had"
5314,increased so much that he could tear an old tree out of the ground.
5314,That was still not enough for the giant; he again suckled him for two
5314,"years, and when he then went with him into the forest and said, “Now"
5314,"just tear up a proper stick for me,” the boy tore up the strongest"
5314,"oak-tree from the earth, so that it split, and that was a mere trifle"
5314,"to him. “Now that will do,” said the giant, “thou art perfect,” and"
5314,took him back to the field from whence he had brought him. His father
5314,"was there following the plough. The young giant went up to him, and"
5314,"said, “Does my father see what a fine man his son has grown into?”"
5314,"The farmer was alarmed, and said, “No, thou art not my son; I don’t"
5314,"want thee leave me!” “Truly I am your son; allow me to do your work, I"
5314,"can plough as well as you, nay better.” “No, no, thou art not my son;"
5314,"and thou canst not plough go away!” However, as he was afraid of this"
5314,"great man, he left go of the plough, stepped back and stood at one side"
5314,"of the piece of land. Then the youth took the plough, and just pressed"
5314,"it with one hand, but his grasp was so strong that the plough went deep"
5314,"into the earth. The farmer could not bear to see that, and called to"
5314,"him, “If thou art determined to plough, thou must not press so hard on"
5314,"it, that makes bad work.” The youth, however, unharnessed the horses,"
5314,"and drew the plough himself, saying, “Just go home, father, and bid my"
5314,"mother make ready a large dish of food, and in the meantime I will go"
5314,"over the field.” Then the farmer went home, and ordered his wife to"
5314,prepare the food; but the youth ploughed the field which was two acres
5314,"large, quite alone, and then he harnessed himself to the harrow, and"
5314,"harrowed the whole of the land, using two harrows at once. When he had"
5314,"done it, he went into the forest, and pulled up two oak-trees, laid"
5314,"them across his shoulders, and hung on them one harrow behind and one"
5314,"before, and also one horse behind and one before, and carried all as if"
5314,"it had been a bundle of straw, to his parents’ house. When he entered"
5314,"the yard, his mother did not recognize him, and asked, “Who is that"
5314,"horrible tall man?” The farmer said, “That is our son.” She said, “No"
5314,"that cannot be our son, we never had such a tall one, ours was a little"
5314,"thing.” She called to him, “Go away, we do not want thee!” The youth"
5314,"was silent, but led his horses to the stable, gave them some oats and"
5314,"hay, and all that they wanted. When he had done this, he went into the"
5314,"parlour, sat down on the bench and said, “Mother, now I should like"
5314,"something to eat, will it soon be ready?” Then she said, “Yes,” and"
5314,"brought in two immense dishes full of food, which would have been"
5314,"enough to satisfy herself and her husband for a week. The youth,"
5314,"however, ate the whole of it himself, and asked if she had nothing more"
5314,"to set before him. “No,” she replied, “that is all we have.” “But that"
5314,"was only a taste, I must have more.” She did not dare to oppose him,"
5314,"and went and put a huge caldron full of food on the fire, and when it"
5314,"was ready, carried it in. “At length come a few crumbs,” said he, and"
5314,"ate all there was, but it was still not sufficient to appease his"
5314,"hunger. Then said he, “Father, I see well that with you I shall never"
5314,"have food enough; if you will get me an iron staff which is strong, and"
5314,"which I cannot break against my knees, I will go out into the world.”"
5314,"The farmer was glad, put his two horses in his cart, and fetched from"
5314,"the smith a staff so large and thick, that the two horses could only"
5314,"just bring it away. The youth laid it across his knees, and snap! he"
5314,"broke it in two in the middle like a bean-stalk, and threw it away. The"
5314,"father then harnessed four horses, and brought a bar which was so long"
5314,"and thick, that the four horses could only just drag it. The son"
5314,"snapped this also in twain against his knees, threw it away, and said,"
5314,"“Father, this can be of no use to me, you must harness more horses, and"
5314,"bring a stronger staff.” So the father harnessed eight horses, and"
5314,"brought one which was so long and thick, that the eight horses could"
5314,"only just carry it. When the son took it in his hand, he broke off a"
5314,"bit from the top of it also, and said, “Father, I see that you will not"
5314,"be able to procure me any such staff as I want, I will remain no longer"
5314,with you.”
5314,"So he went away, and gave out that he was a smith’s apprentice. He"
5314,"arrived at a village, wherein lived a smith who was a greedy fellow,"
5314,"who never did a kindness to any one, but wanted everything for himself."
5314,The youth went into the smithy and asked if he needed a journeyman.
5314,"“Yes,” said the smith, and looked at him, and thought, “That is a"
5314,"strong fellow who will strike out well, and earn his bread.” So he"
5314,"asked, “How much wages dost thou want?” “I don’t want any at all,” he"
5314,"replied, “only every fortnight, when the other journeymen are paid, I"
5314,"will give thee two blows, and thou must bear them.” The miser was"
5314,"heartily satisfied, and thought he would thus save much money. Next"
5314,"morning, the strange journeyman was to begin to work, but when the"
5314,"master brought the glowing bar, and the youth struck his first blow,"
5314,"the iron flew asunder, and the anvil sank so deep into the earth, that"
5314,"there was no bringing it out again. Then the miser grew angry, and"
5314,"said, “Oh, but I can’t make any use of you, you strike far too"
5314,powerfully; what will you have for the one blow?”
5314,"Then said he, “I will only give you quite a small blow, that’s all.”"
5314,"And he raised his foot, and gave him such a kick that he flew away over"
5314,four loads of hay. Then he sought out the thickest iron bar in the
5314,"smithy for himself, took it as a stick in his hand and went onwards."
5314,"When he had walked for some time, he came to a small farm, and asked"
5314,"the bailiff if he did not require a head-servant. “Yes,” said the"
5314,"bailiff, “I can make use of one; you look a strong fellow who can do"
5314,"something, how much a year do you want as wages?” He again replied that"
5314,"he wanted no wages at all, but that every year he would give him three"
5314,"blows, which he must bear. Then the bailiff was satisfied, for he, too,"
5314,was a covetous fellow. Next morning all the servants were to go into
5314,"the wood, and the others were already up, but the head-servant was"
5314,"still in bed. Then one of them called to him, “Get up, it is time; we"
5314,"are going into the wood, and thou must go with us.” “Ah,” said he quite"
5314,"roughly and surlily, “you may just go, then; I shall be back again"
5314,"before any of you.” Then the others went to the bailiff, and told him"
5314,"that the head-man was still lying in bed, and would not go into the"
5314,"wood with them. The bailiff said they were to awaken him again, and"
5314,"tell him to harness the horses. The head-man, however, said as before,"
5314,"“Just go there, I shall be back again before any of you.” And then he"
5314,"stayed in bed two hours longer. At length he arose from the feathers,"
5314,"but first he got himself two bushels of peas from the loft, made"
5314,"himself some broth with them, ate it at his leisure, and when that was"
5314,"done, went and harnessed the horses, and drove into the wood. Not far"
5314,"from the wood was a ravine through which he had to pass, so he first"
5314,"drove the horses on, and then stopped them, and went behind the cart,"
5314,"took trees and brushwood, and made a great barricade, so that no horse"
5314,"could get through. When he was entering the wood, the others were just"
5314,driving out of it with their loaded carts to go home; then said he to
5314,"them, “Drive on, I will still get home before you do.” He did not drive"
5314,"far into the wood, but at once tore two of the very largest trees of"
5314,"all out of the earth, threw them on his cart, and turned round. When he"
5314,"came to the barricade, the others were still standing there, not able"
5314,"to get through. “Don’t you see,” said he, “that if you had stayed with"
5314,"me, you would have got home just as quickly, and would have had another"
5314,"hour’s sleep?” He now wanted to drive on, but his horses could not work"
5314,"their way through, so he unharnessed them, laid them on the top of the"
5314,"cart, took the shafts in his own hands, and pulled it all through, and"
5314,he did this just as easily as if it had been laden with feathers. When
5314,"he was over, he said to the others, “There, you see, I have got over"
5314,"quicker than you,” and drove on, and the others had to stay where they"
5314,"were. In the yard, however, he took a tree in his hand, showed it to"
5314,"the bailiff, and said, “Isn’t that a fine bundle of wood?” Then said"
5314,"the bailiff to his wife, “The servant is a good one, if he does sleep"
5314,"long, he is still home before the others.” So he served the bailiff for"
5314,"a year, and when that was over, and the other servants were getting"
5314,"their wages, he said it was time for him to take his too. The bailiff,"
5314,"however, was afraid of the blows which he was to receive, and earnestly"
5314,"entreated him to excuse him from having them; for rather than that, he"
5314,"himself would be head-servant, and the youth should be bailiff. “No,”"
5314,"said he, “I will not be a bailiff, I am head-servant, and will remain"
5314,"so, but I will administer that which we agreed on.” The bailiff was"
5314,"willing to give him whatsoever he demanded, but it was of no use, the"
5314,head-servant said no to everything. Then the bailiff did not know what
5314,"to do, and begged for a fortnight’s delay, for he wanted to find some"
5314,way of escape. The head-servant consented to this delay. The bailiff
5314,"summoned all his clerks together, and they were to think the matter"
5314,"over, and give him advice. The clerks pondered for a long time, but at"
5314,"last they said that no one was sure of his life with the head-servant,"
5314,"for he could kill a man as easily as a midge, and that the bailiff"
5314,"ought to make him get into the well and clean it, and when he was down"
5314,"below, they would roll up one of the mill-stones which was lying there,"
5314,and throw it on his head; and then he would never return to daylight.
5314,"The advice pleased the bailiff, and the head-servant was quite willing"
5314,"to go down the well. When he was standing down below at the bottom,"
5314,they rolled down the largest mill-stone and thought they had broken his
5314,"skull, but he cried, “Chase away those hens from the well, they are"
5314,"scratching in the sand up there, and throwing the grains into my eyes,"
5314,"so that I can’t see.” So the bailiff cried, “Sh-sh,” and pretended to"
5314,"frighten the hens away. When the head-servant had finished his work, he"
5314,"climbed up and said, “Just look what a beautiful neck-tie I have on,”"
5314,and behold it was the mill-stone which he was wearing round his neck.
5314,"The head-servant now wanted to take his reward, but the bailiff again"
5314,begged for a fortnight’s delay. The clerks met together and advised him
5314,"to send the head-servant to the haunted mill to grind corn by night,"
5314,for from thence as yet no man had ever returned in the morning alive.
5314,"The proposal pleased the bailiff, he called the head-servant that very"
5314,"evening, and ordered him to take eight bushels of corn to the mill, and"
5314,"grind it that night, for it was wanted. So the head-servant went to the"
5314,"loft, and put two bushels in his right pocket, and two in his left, and"
5314,"took four in a wallet, half on his back, and half on his breast, and"
5314,thus laden went to the haunted mill. The miller told him that he could
5314,"grind there very well by day, but not by night, for the mill was"
5314,"haunted, and that up to the present time whosoever had gone into it at"
5314,"night had been found in the morning lying dead inside. He said, “I will"
5314,"manage it, just you go away to bed.” Then he went into the mill, and"
5314,poured out the corn. About eleven o’clock he went into the miller’s
5314,"room, and sat down on the bench. When he had sat there a while, a door"
5314,"suddenly opened, and a large table came in, and on the table, wine and"
5314,"roasted meats placed themselves, and much good food besides, but"
5314,"everything came of itself, for no one was there to carry it. After this"
5314,"the chairs pushed themselves up, but no people came, until all at once"
5314,"he beheld fingers, which handled knives and forks, and laid food on the"
5314,"plates, but with this exception he saw nothing. As he was hungry, and"
5314,"saw the food, he, too, place himself at the table, ate with those who"
5314,"were eating and enjoyed it. When he had had enough, and the others also"
5314,"had quite emptied their dishes, he distinctly heard all the candles"
5314,"being suddenly snuffed out, and as it was now pitch dark, he felt"
5314,"something like a box on the ear. Then he said, “If anything of that"
5314,"kind comes again, I shall strike out in return.” And when he had"
5314,"received a second box on the ear, he, too struck out. And so it"
5314,"continued the whole night. He took nothing without returning it, but"
5314,"repaid everything with interest, and did not lay about him in vain. At"
5314,"daybreak, however, everything ceased. When the miller had got up, he"
5314,"wanted to look after him, and wondered if he were still alive. Then the"
5314,"youth said, “I have eaten my fill, have received some boxes on the"
5314,"ears, but I have given some in return.” The miller rejoiced, and said"
5314,"that the mill was now released from the spell, and wanted to give him"
5314,"much money as a reward. But he said, “Money, I will not have, I have"
5314,"enough of it.” So he took his meal on his back, went home, and told the"
5314,"bailiff that he had done what he had been told to do, and would now"
5314,"have the reward agreed on. When the bailiff heard that, he was"
5314,seriously alarmed and quite beside himself; he walked backwards and
5314,"forwards in the room, and drops of perspiration ran down from his"
5314,"forehead. Then he opened the window to get some fresh air, but before"
5314,"he was aware, the head-servant had given him such a kick that he flew"
5314,"through the window out into the air, and so far away that no one ever"
5314,"saw him again. Then said the head-servant to the bailiff’s wife, “If he"
